id_candidato,nombre_candidato,sexo,region,circunscripcion,pacto,subpacto,sigla_partido,partido,gasto_total_declarado,num_transacciones_gasto,estado_cuenta_auditoria,declara_gasto,outlier_gasto_iqr
DANIELA_ALEJANDRA_FUENTES_NAVARRO__COLCHAGUA,DANIELA ALEJANDRA FUENTES NAVARRO,M,REGIÓN DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,COLCHAGUA,TU REGION RADICAL,No aplica,PR,PARTIDO RADICAL DE CHILE,1866608,8,Rechaza,Sí,No
CRISTIAN_SEBASTIAN_RETAMAL_GALARCE__COLCHAGUA,CRISTIAN SEBASTIAN RETAMAL GALARCE,H,REGIÓN DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,COLCHAGUA,TU REGION RADICAL,No aplica,PR,PARTIDO RADICAL DE CHILE,3070520,15,Aprueba,Sí,No
DANIEL_ANTONIO_GOMEZ_GOMEZ__COLCHAGUA,DANIEL ANTONIO GOMEZ GOMEZ,H,REGIÓN DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,COLCHAGUA,TU REGION RADICAL,No aplica,IND,INDEPENDIENTES,750000,2,Aprueba con Observaciones,Sí,No
ADAN_ANDRES_PARRAGUEZ_ORTIZ__COLCHAGUA,ADAN ANDRES PARRAGUEZ ORTIZ,H,REGIÓN DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,COLCHAGUA,TU REGION RADICAL,No aplica,IND,INDEPENDIENTES,0,0,Rechaza,No,No
ALEJANDRO_DIAZ_CORREA__COLCHAGUA,ALEJANDRO DIAZ CORREA,H,REGIÓN DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,COLCHAGUA,REGIONES VERDES LIBERALES,No aplica,IND,INDEPENDIENTES,4813040,12,Aprueba con Observaciones,Sí,No
MARIA_CAROLINA_MIRANDA_CAMPOS__COLCHAGUA,MARIA CAROLINA MIRANDA CAMPOS,M,REGIÓN DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,COLCHAGUA,REGIONES VERDES LIBERALES,No aplica,IND,INDEPENDIENTES,5101174,22,Aprueba con Observaciones,Sí,No
CRISTIAN_ALEJANDRO_MALDONADO_ROJAS__COLCHAGUA,CRISTIAN ALEJANDRO MALDONADO ROJAS,H,REGIÓN DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,COLCHAGUA,REGIONES VERDES LIBERALES,No aplica,IND,INDEPENDIENTES,1066094,8,Aprueba,Sí,No
IVO_LUCIANO_CASTILLO_OSORIO__COLCHAGUA,IVO LUCIANO CASTILLO OSORIO,H,REGIÓN DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,COLCHAGUA,REGIONES VERDES LIBERALES,No aplica,IND,INDEPENDIENTES,7372374,5,Aprueba con Observaciones,Sí,No
MARIA_MARGARITA_HENRIQUEZ_GONZALEZ__COLCHAGUA,MARIA MARGARITA HENRIQUEZ GONZALEZ,M,REGIÓN DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,COLCHAGUA,LO MEJOR PARA CHILE,PS E INDEPENDIENTES,PS,PARTIDO SOCIALISTA DE CHILE,7580552,52,Aprueba con Observaciones,Sí,No
ADRIANA_JANET_MERCEDES_CANCINO_MENESES__COLCHAGUA,ADRIANA JANET MERCEDES CANCINO MENESES,M,REGIÓN DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,COLCHAGUA,LO MEJOR PARA CHILE,PS E INDEPENDIENTES,PS,PARTIDO SOCIALISTA DE CHILE,3152096,14,Aprueba con Observaciones,Sí,No
CRISTINA_IVONNE_MARCHANT_SALINAS__COLCHAGUA,CRISTINA IVONNE MARCHANT SALINAS,M,REGIÓN DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,COLCHAGUA,LO MEJOR PARA CHILE,PS E INDEPENDIENTES,IND,INDEPENDIENTES,49981823,29,Aprueba con Observaciones,Sí,Sí
RODRIGO_MALDONADO_BECERRA__COLCHAGUA,RODRIGO MALDONADO BECERRA,H,REGIÓN DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,COLCHAGUA,PARTIDO DE LA GENTE E INDEPENDIENTES,No aplica,PDG,PARTIDO DE LA GENTE,2425000,13,Aprueba,Sí,No
VERONICA_SANCHEZ_VILLALOBOS__COLCHAGUA,VERONICA SANCHEZ VILLALOBOS,M,REGIÓN DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,COLCHAGUA,PARTIDO DE LA GENTE E INDEPENDIENTES,No aplica,PDG,PARTIDO DE LA GENTE,929767,24,Aprueba,Sí,No
WALDO_ANTONIO_CERDA_FARIAS__COLCHAGUA,WALDO ANTONIO CERDA FARIAS,H,REGIÓN DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,COLCHAGUA,POR UN CHILE MEJOR,No aplica,PDC,PARTIDO DEMOCRATA CRISTIANO,4096300,28,Aprueba,Sí,No
HECTOR_CEA_DUQUE__COLCHAGUA,HECTOR CEA DUQUE,H,REGIÓN DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,COLCHAGUA,POR UN CHILE MEJOR,No aplica,PDC,PARTIDO DEMOCRATA CRISTIANO,2579060,5,Aprueba,Sí,No
MARCELO_ANDRES_VALDES_ALISTE__COLCHAGUA,MARCELO ANDRES VALDES ALISTE,H,REGIÓN DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,COLCHAGUA,CENTRO DEMOCRATICO,DEMOCRATAS E INDEPENDIENTES,DEMOCRATAS,PARTIDO DEMOCRATAS CHILE,0,0,Rechaza,No,No
LESLIE_FERNANDA_URZUA_GALVEZ__COLCHAGUA,LESLIE FERNANDA URZUA GALVEZ,M,REGIÓN DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,COLCHAGUA,CENTRO DEMOCRATICO,DEMOCRATAS E INDEPENDIENTES,DEMOCRATAS,PARTIDO DEMOCRATAS CHILE,1860000,4,Aprueba,Sí,No
SONIA_ESTER_RODRIGUEZ_HERMOSILLA__COLCHAGUA,SONIA ESTER RODRIGUEZ HERMOSILLA,M,REGIÓN DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,COLCHAGUA,CENTRO DEMOCRATICO,DEMOCRATAS E INDEPENDIENTES,IND,INDEPENDIENTES,3628883,5,Aprueba con Observaciones,Sí,No
MARCELO_SEBASTIAN_VARGAS_DIAZ__COLCHAGUA,MARCELO SEBASTIAN VARGAS DIAZ,H,REGIÓN DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,COLCHAGUA,FRENTE AMPLIO,FRENTE AMPLIO E INDEPENDIENTES,FA,FRENTE AMPLIO,3830556,27,Aprueba con Observaciones,Sí,No
SEBASTIAN_ROCHA_MEDINA__COLCHAGUA,SEBASTIAN ROCHA MEDINA,H,REGIÓN DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,COLCHAGUA,CHILE VAMOS UDI - INDEPENDIENTES,No aplica,UDI,UNION DEMOCRATA INDEPENDIENTE,9498901,27,Aprueba,Sí,No
RICK_OSSES_ALIAGA__COLCHAGUA,RICK OSSES ALIAGA,H,REGIÓN DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,COLCHAGUA,CHILE VAMOS UDI - INDEPENDIENTES,No aplica,UDI,UNION DEMOCRATA INDEPENDIENTE,13545050,59,Aprueba con Observaciones,Sí,No
NATALIA_TOBAR_MORALES__COLCHAGUA,NATALIA TOBAR MORALES,M,REGIÓN DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,COLCHAGUA,CHILE VAMOS UDI - INDEPENDIENTES,No aplica,IND,INDEPENDIENTES,9722478,40,Aprueba,Sí,No
LUIS_ALBERTO_FLORES_ESQUIVEL__COLCHAGUA,LUIS ALBERTO FLORES ESQUIVEL,H,REGIÓN DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,COLCHAGUA,CHILE VAMOS EVOPOLI - INDEPENDIENTES,No aplica,IND,INDEPENDIENTES,532050,2,Aprueba con Observaciones,Sí,No
CRISTIAN_NICOLAS_LARENAS_PENA__COLCHAGUA,CRISTIAN NICOLAS LARENAS PEÑA,H,REGIÓN DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,COLCHAGUA,CHILE VAMOS EVOPOLI - INDEPENDIENTES,No aplica,IND,INDEPENDIENTES,4152391,18,Aprueba con Observaciones,Sí,No
EDGARDO_FABIAN_VARGAS_BOLBARAN__COLCHAGUA,EDGARDO FABIAN VARGAS BOLBARAN,H,REGIÓN DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,COLCHAGUA,REPUBLICANOS E INDEPENDIENTES,No aplica,REPUBLICANO,PARTIDO REPUBLICANO DE CHILE,6393133,18,Aprueba con Observaciones,Sí,No
MAURICIO_DONOSO_PAVEZ__COLCHAGUA,MAURICIO DONOSO PAVEZ,H,REGIÓN DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,COLCHAGUA,REPUBLICANOS E INDEPENDIENTES,No aplica,REPUBLICANO,PARTIDO REPUBLICANO DE CHILE,20400000,6,Aprueba,Sí,Sí
HARRY_RAYMOND_EVANS_CASTRO__COLCHAGUA,HARRY RAYMOND EVANS CASTRO,H,REGIÓN DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,COLCHAGUA,REPUBLICANOS E INDEPENDIENTES,No aplica,IND,INDEPENDIENTES,3208194,10,Rechaza,Sí,No
DANIELLA_SILVA_GARCIA__CAUQUENES,DANIELLA SILVA GARCIA,M,REGIÓN DEL MAULE,CAUQUENES,TODAS Y TODOS POR CHILE,PARTIDO COMUNISTA E INDEPENDIENTES,PCCH,PARTIDO COMUNISTA DE CHILE,2621171,20,Aprueba con Observaciones,Sí,No
JENNIFER_YOLANDA_ALVAREZ_ALVAREZ__CAUQUENES,JENNIFER YOLANDA ALVAREZ ALVAREZ,M,REGIÓN DEL MAULE,CAUQUENES,PARTIDO SOCIAL CRISTIANO E INDEPENDIENTES,No aplica,PSC,PARTIDO SOCIAL CRISTIANO,796095,7,Aprueba con Observaciones,Sí,No
JUAN_ANDRES_MUNOZ_SAAVEDRA__CAUQUENES,JUAN ANDRES MUÑOZ SAAVEDRA,H,REGIÓN DEL MAULE,CAUQUENES,CHILE VAMOS RENOVACION NACIONAL - INDEPENDIENTES,No aplica,RN,RENOVACION NACIONAL,22390015,16,Aprueba,Sí,Sí
MONICA_SEPULVEDA_SOTO__CAUQUENES,MONICA SEPULVEDA SOTO,M,REGIÓN DEL MAULE,CAUQUENES,TU REGION RADICAL,No aplica,PR,PARTIDO RADICAL DE CHILE,12135096,64,Aprueba,Sí,No
MARCELA_LORENA_CERNA_FUENTES__CAUQUENES,MARCELA LORENA CERNA FUENTES,M,REGIÓN DEL MAULE,CAUQUENES,TU REGION RADICAL,No aplica,IND,INDEPENDIENTES,2479770,10,Aprueba,Sí,No
ALEJANDRA_CAROLINA_LANDEROS_GARRIDO__CAUQUENES,ALEJANDRA CAROLINA LANDEROS GARRIDO,M,REGIÓN DEL MAULE,CAUQUENES,LO MEJOR PARA CHILE,PS E INDEPENDIENTES,IND,INDEPENDIENTES,6902114,10,Aprueba con Observaciones,Sí,No
DOMINGO_LEIVA_MENA__CAUQUENES,DOMINGO LEIVA MENA,H,REGIÓN DEL MAULE,CAUQUENES,LO MEJOR PARA CHILE,PPD E INDEPENDIENTES,IND,INDEPENDIENTES,2380600,9,Aprueba con Observaciones,Sí,No
MARIA_DEL_CARMEN_PEREZ_DONOSO__CAUQUENES,MARIA DEL CARMEN PEREZ DONOSO,M,REGIÓN DEL MAULE,CAUQUENES,POR UN CHILE MEJOR,No aplica,PDC,PARTIDO DEMOCRATA CRISTIANO,8363970,41,Rechaza,Sí,No
ALEJANDRA_RAMIREZ_VERDUGO__CAUQUENES,ALEJANDRA RAMIREZ VERDUGO,M,REGIÓN DEL MAULE,CAUQUENES,CHILE VAMOS UDI - INDEPENDIENTES,No aplica,IND,INDEPENDIENTES,9633238,15,Aprueba,Sí,No
FRANCISCO_JOSE_RUIZ_MUNOZ__CAUQUENES,FRANCISCO JOSE RUIZ MUÑOZ,H,REGIÓN DEL MAULE,CAUQUENES,REPUBLICANOS E INDEPENDIENTES,No aplica,REPUBLICANO,PARTIDO REPUBLICANO DE CHILE,5597254,35,Rechaza,Sí,No
CONSUELO_NICOLE_DAMORE_CONTRERAS__CAUQUENES,CONSUELO NICOLE DAMORE CONTRERAS,M,REGIÓN DEL MAULE,CAUQUENES,REPUBLICANOS E INDEPENDIENTES,No aplica,REPUBLICANO,PARTIDO REPUBLICANO DE CHILE,1083360,2,Aprueba con Observaciones,Sí,No
GABRIELA_ANDREA_VERGARA_MEDEL__CURICO,GABRIELA ANDREA VERGARA MEDEL,M,REGIÓN DEL MAULE,CURICO,TODAS Y TODOS POR CHILE,PARTIDO COMUNISTA E INDEPENDIENTES,IND,INDEPENDIENTES,50000,1,Aprueba,Sí,No
FRANCISCO_AGUSTIN_ALIAGA_SOTO__CURICO,FRANCISCO AGUSTIN ALIAGA SOTO,H,REGIÓN DEL MAULE,CURICO,PARTIDO SOCIAL CRISTIANO E INDEPENDIENTES,No aplica,PSC,PARTIDO SOCIAL CRISTIANO,226100,2,Aprueba con Observaciones,Sí,No
FIDEL_ESTEBAN_POBLETE_OSES__CURICO,FIDEL ESTEBAN POBLETE OSES,H,REGIÓN DEL MAULE,CURICO,PARTIDO SOCIAL CRISTIANO E INDEPENDIENTES,No aplica,PSC,PARTIDO SOCIAL CRISTIANO,6183446,9,Aprueba con Observaciones,Sí,No
JORGE_IVAN_PEREZ_ARRIGORRIAGA__CURICO,JORGE IVAN PEREZ ARRIGORRIAGA,H,REGIÓN DEL MAULE,CURICO,PARTIDO SOCIAL CRISTIANO E INDEPENDIENTES,No aplica,IND,INDEPENDIENTES,0,0,Rechaza,No,No
GABY_FUENTES_YANEZ__CURICO,GABY FUENTES YAÑEZ,M,REGIÓN DEL MAULE,CURICO,CHILE VAMOS RENOVACION NACIONAL - INDEPENDIENTES,No aplica,RN,RENOVACION NACIONAL,6212050,6,Aprueba,Sí,No
ROBERTO_GONZALEZ_OLAVE__CURICO,ROBERTO GONZALEZ OLAVE,H,REGIÓN DEL MAULE,CURICO,CHILE VAMOS RENOVACION NACIONAL - INDEPENDIENTES,No aplica,RN,RENOVACION NACIONAL,7210001,13,Aprueba,Sí,No
JOHN_VALDERRAMA_VALDERRAMA__CURICO,JOHN VALDERRAMA VALDERRAMA,H,REGIÓN DEL MAULE,CURICO,CHILE VAMOS RENOVACION NACIONAL - INDEPENDIENTES,No aplica,RN,RENOVACION NACIONAL,831610,2,Aprueba con Observaciones,Sí,No
ROBERTO_RIVERA_PINO__CURICO,ROBERTO RIVERA PINO,H,REGIÓN DEL MAULE,CURICO,CHILE VAMOS RENOVACION NACIONAL - INDEPENDIENTES,No aplica,IND,INDEPENDIENTES,24520393,15,Aprueba,Sí,Sí
DANIEL_HERNANDEZ_ACUNA__CURICO,DANIEL HERNANDEZ ACUÑA,H,REGIÓN DEL MAULE,CURICO,CHILE VAMOS RENOVACION NACIONAL - INDEPENDIENTES,No aplica,IND,INDEPENDIENTES,0,0,Rechaza,No,No
ISABEL_MARGARITA_GARCES_URETA__CURICO,ISABEL MARGARITA GARCES URETA,M,REGIÓN DEL MAULE,CURICO,CHILE VAMOS RENOVACION NACIONAL - INDEPENDIENTES,No aplica,IND,INDEPENDIENTES,15278523,19,Aprueba con Observaciones,Sí,Sí
JULIETA_ANDREA_MAUREIRA_LAGOS__CURICO,JULIETA ANDREA MAUREIRA LAGOS,M,REGIÓN DEL MAULE,CURICO,TU REGION RADICAL,No aplica,PR,PARTIDO RADICAL DE CHILE,6503839,15,Aprueba,Sí,No
JORGE_URIBE_GHIGLIOTTO__CURICO,JORGE URIBE GHIGLIOTTO,H,REGIÓN DEL MAULE,CURICO,TU REGION RADICAL,No aplica,PR,PARTIDO RADICAL DE CHILE,1033180,5,Aprueba,Sí,No
ROMAN_PAVEZ_LOPEZ__CURICO,ROMAN PAVEZ LOPEZ,H,REGIÓN DEL MAULE,CURICO,TU REGION RADICAL,No aplica,IND,INDEPENDIENTES,28141550,18,Aprueba,Sí,Sí
SANDRA_FABIOLA_HERRERA_SEPULVEDA__CURICO,SANDRA FABIOLA HERRERA SEPULVEDA,M,REGIÓN DEL MAULE,CURICO,TU REGION RADICAL,No aplica,IND,INDEPENDIENTES,3730000,6,Aprueba,Sí,No
MARIA_ANTONIETA_ROJAS_GONZALEZ__CURICO,MARIA ANTONIETA ROJAS GONZALEZ,M,REGIÓN DEL MAULE,CURICO,TU REGION RADICAL,No aplica,IND,INDEPENDIENTES,5372315,25,Aprueba con Observaciones,Sí,No
PAULA_ANGELICA_SANCHEZ_DIAZ__CURICO,PAULA ANGELICA SANCHEZ DIAZ,M,REGIÓN DEL MAULE,CURICO,TU REGION RADICAL,No aplica,IND,INDEPENDIENTES,13045626,56,Aprueba con Observaciones,Sí,No
MANUEL_AMESTICA_GAETE__CURICO,MANUEL AMESTICA GAETE,H,REGIÓN DEL MAULE,CURICO,REGIONES VERDES LIBERALES,No aplica,FREVS,FEDERACION REGIONALISTA VERDE SOCIAL,5544748,12,Rechaza,Sí,No
MARISOL_DEL_CARMEN_PEREZ_SAAVEDRA__CURICO,MARISOL DEL CARMEN PEREZ SAAVEDRA,M,REGIÓN DEL MAULE,CURICO,REGIONES VERDES LIBERALES,No aplica,FREVS,FEDERACION REGIONALISTA VERDE SOCIAL,1784748,3,Aprueba,Sí,No
ALNAT_NEFI_GARATE_SALAS__CURICO,ALNAT NEFI GARATE SALAS,H,REGIÓN DEL MAULE,CURICO,REGIONES VERDES LIBERALES,No aplica,IND,INDEPENDIENTES,182353,8,Aprueba,Sí,No
LUIS_ROJAS_ZUNIGA__CURICO,LUIS ROJAS ZUÑIGA,H,REGIÓN DEL MAULE,CURICO,REGIONES VERDES LIBERALES,No aplica,IND,INDEPENDIENTES,1802950,14,Aprueba con Observaciones,Sí,No
CAROLINA_ALARCON_KLEINHEMPEL__CURICO,CAROLINA ALARCON KLEINHEMPEL,M,REGIÓN DEL MAULE,CURICO,LO MEJOR PARA CHILE,PS E INDEPENDIENTES,PS,PARTIDO SOCIALISTA DE CHILE,4151270,66,Aprueba con Observaciones,Sí,No
ANTONIO_NUNEZ_BINIMELIS__CURICO,ANTONIO NUÑEZ BINIMELIS,H,REGIÓN DEL MAULE,CURICO,LO MEJOR PARA CHILE,PS E INDEPENDIENTES,PS,PARTIDO SOCIALISTA DE CHILE,1500000,3,Aprueba,Sí,No
MARIA_JOSE_CERDA_SALCEDO__CURICO,MARIA JOSE CERDA SALCEDO,M,REGIÓN DEL MAULE,CURICO,LO MEJOR PARA CHILE,PS E INDEPENDIENTES,IND,INDEPENDIENTES,1926634,3,Aprueba con Observaciones,Sí,No
PATRICIO_VERGARA_MORAGA__CURICO,PATRICIO VERGARA MORAGA,H,REGIÓN DEL MAULE,CURICO,LO MEJOR PARA CHILE,PPD E INDEPENDIENTES,PPD,PARTIDO POR LA DEMOCRACIA,6691680,9,Aprueba con Observaciones,Sí,No
JUAN_GABRIEL_JORQUERA_LOPEZ__CURICO,JUAN GABRIEL JORQUERA LOPEZ,H,REGIÓN DEL MAULE,CURICO,LO MEJOR PARA CHILE,PPD E INDEPENDIENTES,PPD,PARTIDO POR LA DEMOCRACIA,1100000,2,Aprueba,Sí,No
ROBERTO_GARCIA_PARRA__CURICO,ROBERTO GARCIA PARRA,H,REGIÓN DEL MAULE,CURICO,POR UN CHILE MEJOR,No aplica,PDC,PARTIDO DEMOCRATA CRISTIANO,9424166,38,Aprueba con Observaciones,Sí,No
BORIS_ALEJANDRO_TAPIA_MARTINEZ__CURICO,BORIS ALEJANDRO TAPIA MARTINEZ,H,REGIÓN DEL MAULE,CURICO,POR UN CHILE MEJOR,No aplica,PDC,PARTIDO DEMOCRATA CRISTIANO,7273835,10,Aprueba,Sí,No
SONIA_MATURANA_MARTINEZ__CURICO,SONIA MATURANA MARTINEZ,M,REGIÓN DEL MAULE,CURICO,POR UN CHILE MEJOR,No aplica,PDC,PARTIDO DEMOCRATA CRISTIANO,6520419,29,Aprueba con Observaciones,Sí,No
PAULO_RODRIGO_DONOSO_OSSES__CURICO,PAULO RODRIGO DONOSO OSSES,H,REGIÓN DEL MAULE,CURICO,POR UN CHILE MEJOR,No aplica,PDC,PARTIDO DEMOCRATA CRISTIANO,4509201,8,Aprueba,Sí,No
KARINA_PAOLA_VALENZUELA_VEAS__CURICO,KARINA PAOLA VALENZUELA VEAS,M,REGIÓN DEL MAULE,CURICO,CENTRO DEMOCRATICO,DEMOCRATAS E INDEPENDIENTES,DEMOCRATAS,PARTIDO DEMOCRATAS CHILE,1073862,13,Aprueba con Observaciones,Sí,No
PIA_JAVIERA_LILIAN_ILEIN_MUNOZ_RAMIREZ__CURICO,PIA JAVIERA LILIAN ILEIN MUÑOZ RAMIREZ,M,REGIÓN DEL MAULE,CURICO,CENTRO DEMOCRATICO,DEMOCRATAS E INDEPENDIENTES,IND,INDEPENDIENTES,1630000,3,Aprueba con Observaciones,Sí,No
MARIA_ANGELICA_REYES_BRAVO__CURICO,MARIA ANGELICA REYES BRAVO,M,REGIÓN DEL MAULE,CURICO,CENTRO DEMOCRATICO,AMARILLOS E INDEPENDIENTES,IND,INDEPENDIENTES,25690118,37,Aprueba,Sí,Sí
IGOR_FERNANDO_VILLARREAL_GUAJARDO__CURICO,IGOR FERNANDO VILLARREAL GUAJARDO,H,REGIÓN DEL MAULE,CURICO,FRENTE AMPLIO,FRENTE AMPLIO E INDEPENDIENTES,FA,FRENTE AMPLIO,10765877,12,Aprueba con Observaciones,Sí,No
CARLOS_ESTEBAN_BENAVENTE_AVILA__CURICO,CARLOS ESTEBAN BENAVENTE AVILA,H,REGIÓN DEL MAULE,CURICO,FRENTE AMPLIO,FRENTE AMPLIO E INDEPENDIENTES,IND,INDEPENDIENTES,1261650,15,Aprueba,Sí,No
LUZMIRA_ELIZABETH_ALBORNOZ_JIMENEZ__CURICO,LUZMIRA ELIZABETH ALBORNOZ JIMENEZ,M,REGIÓN DEL MAULE,CURICO,FRENTE AMPLIO,FRENTE AMPLIO E INDEPENDIENTES,IND,INDEPENDIENTES,6996098,21,Aprueba con Observaciones,Sí,No
LEONARDO_ALBERTO_CESPEDES_CESPEDES__CURICO,LEONARDO ALBERTO CESPEDES CESPEDES,H,REGIÓN DEL MAULE,CURICO,FRENTE AMPLIO,FRENTE AMPLIO E INDEPENDIENTES,IND,INDEPENDIENTES,680000,5,Aprueba,Sí,No
ERIKA_CECILIA_JORQUERA_FLORES__CURICO,ERIKA CECILIA JORQUERA FLORES,M,REGIÓN DEL MAULE,CURICO,FRENTE AMPLIO,FRENTE AMPLIO E INDEPENDIENTES,IND,INDEPENDIENTES,2112252,4,Aprueba con Observaciones,Sí,No
DAMIAN_MATIAS_HERNANDEZ_MORALES__CURICO,DAMIAN MATIAS HERNANDEZ MORALES,H,REGIÓN DEL MAULE,CURICO,FRENTE AMPLIO,FRENTE AMPLIO E INDEPENDIENTES,IND,INDEPENDIENTES,632700,10,Aprueba con Observaciones,Sí,No
MIRTHA_SEGURA_OVALLE__CURICO,MIRTHA SEGURA OVALLE,M,REGIÓN DEL MAULE,CURICO,CHILE VAMOS UDI - INDEPENDIENTES,No aplica,UDI,UNION DEMOCRATA INDEPENDIENTE,22545141,20,Aprueba con Observaciones,Sí,Sí
PABLO_PALMA_CERECERA__CURICO,PABLO PALMA CERECERA,H,REGIÓN DEL MAULE,CURICO,CHILE VAMOS UDI - INDEPENDIENTES,No aplica,UDI,UNION DEMOCRATA INDEPENDIENTE,10685200,23,Aprueba,Sí,No
JUAN_PABLO_ROMERO_VALDES__CURICO,JUAN PABLO ROMERO VALDES,H,REGIÓN DEL MAULE,CURICO,CHILE VAMOS UDI - INDEPENDIENTES,No aplica,UDI,UNION DEMOCRATA INDEPENDIENTE,2734266,23,Rechaza,Sí,No
CRISTINA_PUGA_TAPIA__CURICO,CRISTINA PUGA TAPIA,M,REGIÓN DEL MAULE,CURICO,CHILE VAMOS UDI - INDEPENDIENTES,No aplica,UDI,UNION DEMOCRATA INDEPENDIENTE,5897320,16,Aprueba,Sí,No
IRENE_ARAVENA_CORTES__CURICO,IRENE ARAVENA CORTES,M,REGIÓN DEL MAULE,CURICO,CHILE VAMOS UDI - INDEPENDIENTES,No aplica,UDI,UNION DEMOCRATA INDEPENDIENTE,7249000,7,Aprueba,Sí,No
JAIME_CANALES_GONZALEZ__CURICO,JAIME CANALES GONZALEZ,H,REGIÓN DEL MAULE,CURICO,CHILE VAMOS UDI - INDEPENDIENTES,No aplica,UDI,UNION DEMOCRATA INDEPENDIENTE,23166840,10,Aprueba,Sí,Sí
SEBASTIAN_CALDERON_LETELIER__CURICO,SEBASTIAN CALDERON LETELIER,H,REGIÓN DEL MAULE,CURICO,CHILE VAMOS EVOPOLI - INDEPENDIENTES,No aplica,EVOPOLI,EVOLUCION POLITICA,2039394,11,Aprueba,Sí,No
ARTURO_EUGENIO_ROZAS_PENA_PENA__CURICO,ARTURO EUGENIO ROZAS-PEÑA PEÑA,H,REGIÓN DEL MAULE,CURICO,CHILE VAMOS EVOPOLI - INDEPENDIENTES,No aplica,EVOPOLI,EVOLUCION POLITICA,7882020,18,Sin información,Sí,No
LUCAS_TOMAS_IGNACIO_CHAVEZ_MARTINEZ__CURICO,LUCAS TOMAS IGNACIO CHAVEZ MARTINEZ,H,REGIÓN DEL MAULE,CURICO,CHILE VAMOS EVOPOLI - INDEPENDIENTES,No aplica,EVOPOLI,EVOLUCION POLITICA,2489400,10,Aprueba con Observaciones,Sí,No
MATIAS_SEBASTIAN_AVENDANO_RAGGI__CURICO,MATIAS SEBASTIAN AVENDAÑO RAGGI,H,REGIÓN DEL MAULE,CURICO,CHILE VAMOS EVOPOLI - INDEPENDIENTES,No aplica,IND,INDEPENDIENTES,8732357,19,Aprueba,Sí,No
MACARENA_ANDREA_MUNOZ_CANCINO__CURICO,MACARENA ANDREA MUÑOZ CANCINO,M,REGIÓN DEL MAULE,CURICO,CHILE VAMOS EVOPOLI - INDEPENDIENTES,No aplica,IND,INDEPENDIENTES,1509400,3,Rechaza,Sí,No
DOMINIQUE_SCHLACK_SILVA__CURICO,DOMINIQUE SCHLACK SILVA,M,REGIÓN DEL MAULE,CURICO,REPUBLICANOS E INDEPENDIENTES,No aplica,REPUBLICANO,PARTIDO REPUBLICANO DE CHILE,2982737,31,Aprueba,Sí,No
SEGUNDO_ANDRES_HOJAS_DEL_VALLE__CURICO,SEGUNDO ANDRES HOJAS DEL VALLE,H,REGIÓN DEL MAULE,CURICO,REPUBLICANOS E INDEPENDIENTES,No aplica,REPUBLICANO,PARTIDO REPUBLICANO DE CHILE,31869545,163,Aprueba,Sí,Sí
NANCY_DEL_CARMEN_PIZARRO_SILVA__CURICO,NANCY DEL CARMEN PIZARRO SILVA,M,REGIÓN DEL MAULE,CURICO,REPUBLICANOS E INDEPENDIENTES,No aplica,REPUBLICANO,PARTIDO REPUBLICANO DE CHILE,10233809,31,Aprueba con Observaciones,Sí,No
JESSICA_REBECA_BELLENGER_HERMOSILLA__CURICO,JESSICA REBECA BELLENGER HERMOSILLA,M,REGIÓN DEL MAULE,CURICO,REPUBLICANOS E INDEPENDIENTES,No aplica,REPUBLICANO,PARTIDO REPUBLICANO DE CHILE,1735218,6,Aprueba,Sí,No
JOSE_LUIS_GOMEZ_CABRERA__CURICO,JOSE LUIS GOMEZ CABRERA,H,REGIÓN DEL MAULE,CURICO,REPUBLICANOS E INDEPENDIENTES,No aplica,IND,INDEPENDIENTES,4882705,6,Aprueba con Observaciones,Sí,No
